,doublet
33_106_080__s1,0.0
33_106_099__s1,0.0
33_117_014__s1,0.0
33_117_064__s1,0.0
33_117_148__s1,0.0
33_118_159__s1,0.0
33_130_047__s1,0.0
33_130_140__s1,0.0
33_141_008__s1,0.0
33_141_163__s1,0.0
33_142_012__s1,0.0
33_142_069__s1,0.0
33_142_150__s1,0.0
33_142_172__s1,0.0
33_142_188__s1,0.0
33_153_113__s1,0.0
33_153_124__s1,0.0
33_154_107__s1,0.0
33_154_176__s1,0.0
33_166_108__s1,0.0
33_166_182__s1,0.0
33_177_011__s1,1.0
33_177_128__s1,0.0
33_177_130__s1,0.0
33_177_136__s1,0.0
33_177_186__s1,0.0
33_178_018__s1,0.0
33_178_055__s1,0.0
33_178_119__s1,0.0
33_189_066__s1,1.0
33_189_130__s1,0.0
33_189_133__s1,0.0
33_189_144__s1,0.0
33_189_173__s1,0.0
33_189_177__s1,0.0
33_190_012__s1,0.0
33_190_067__s1,0.0
33_190_073__s1,1.0
33_190_097__s1,0.0
34_105_055__s1,0.0
34_105_058__s1,0.0
34_105_067__s1,0.0
34_106_044__s1,1.0
34_106_075__s1,0.0
34_106_125__s1,0.0
34_106_147__s1,0.0
34_106_190__s1,0.0
34_117_036__s1,1.0
34_117_081__s1,1.0
34_117_083__s1,1.0
34_117_123__s1,0.0
34_117_130__s1,0.0
34_118_067__s1,0.0
34_118_140__s1,0.0
34_118_182__s1,0.0
34_129_054__s1,0.0
34_129_070__s1,0.0
34_129_095__s1,0.0
34_130_045__s1,0.0
34_130_047__s1,0.0
34_130_053__s1,0.0
34_130_107__s1,0.0
34_130_189__s1,0.0
34_141_024__s1,0.0
34_141_111__s1,0.0
34_141_145__s1,0.0
34_141_150__s1,0.0
34_141_153__s1,0.0
34_142_092__s1,0.0
34_153_015__s1,0.0
34_153_016__s1,0.0
34_153_032__s1,0.0
34_153_076__s1,0.0
34_153_090__s1,0.0
34_153_111__s1,0.0
34_153_114__s1,0.0
34_154_008__s1,0.0
34_154_057__s1,0.0
34_165_061__s1,0.0
34_166_065__s1,0.0
34_166_131__s1,0.0
34_177_102__s1,0.0
34_177_162__s1,0.0
34_177_186__s1,1.0
34_178_011__s1,0.0
34_178_046__s1,0.0
34_178_123__s1,0.0
34_189_016__s1,0.0
34_190_039__s1,0.0
34_190_055__s1,0.0
34_190_065__s1,0.0
34_190_067__s1,0.0
34_190_143__s1,0.0
35_105_029__s1,0.0
35_105_040__s1,0.0
35_105_058__s1,0.0
35_105_170__s1,0.0
35_106_044__s1,0.0
35_106_170__s1,0.0
35_117_034__s1,0.0
35_118_149__s1,0.0
35_130_058__s1,0.0
35_130_137__s1,1.0
35_130_176__s1,0.0
35_142_189__s1,0.0
35_153_070__s1,0.0
35_153_116__s1,0.0
35_153_187__s1,0.0
35_154_099__s1,0.0
35_154_132__s1,0.0
35_165_067__s1,0.0
35_165_093__s1,0.0
35_166_126__s1,0.0
35_166_148__s1,0.0
35_177_075__s1,1.0
35_177_093__s1,1.0
35_177_145__s1,1.0
35_177_179__s1,0.0
35_178_014__s1,0.0
35_178_186__s1,0.0
35_189_019__s1,0.0
35_189_067__s1,0.0
35_189_110__s1,0.0
35_189_155__s1,0.0
35_190_084__s1,0.0
35_190_190__s1,0.0
36_105_034__s1,0.0
36_105_058__s1,0.0
36_105_112__s1,0.0
36_105_146__s1,0.0
36_106_022__s1,1.0
36_106_032__s1,0.0
36_106_066__s1,0.0
36_106_152__s1,0.0
36_106_166__s1,0.0
36_117_053__s1,0.0
36_117_057__s1,0.0
36_117_073__s1,0.0
36_117_129__s1,0.0
36_118_032__s1,0.0
36_118_100__s1,0.0
36_129_049__s1,0.0
36_129_182__s1,0.0
36_129_191__s1,0.0
36_130_007__s1,0.0
36_142_110__s1,0.0
36_142_123__s1,0.0
36_165_068__s1,0.0
36_165_117__s1,0.0
36_166_028__s1,0.0
36_166_058__s1,0.0
36_166_075__s1,0.0
36_166_081__s1,0.0
36_177_043__s1,0.0
36_178_107__s1,0.0
36_178_112__s1,0.0
36_189_133__s1,0.0
36_189_135__s1,0.0
36_190_020__s1,0.0
36_190_041__s1,0.0
36_190_150__s1,0.0
58_105_040__s1,0.0
58_105_168__s1,0.0
58_105_191__s1,0.0
58_106_017__s1,0.0
58_106_048__s1,0.0
58_106_143__s1,0.0
58_117_015__s1,0.0
58_117_058__s1,1.0
58_117_186__s1,0.0
58_118_058__s1,0.0
58_118_090__s1,0.0
58_129_122__s1,0.0
58_130_084__s1,0.0
58_130_128__s1,0.0
58_130_163__s1,0.0
58_130_175__s1,0.0
58_130_183__s1,0.0
58_141_093__s1,0.0
58_141_155__s1,0.0
58_141_176__s1,0.0
58_141_186__s1,0.0
58_142_022__s1,0.0
58_142_052__s1,0.0
58_142_067__s1,0.0
58_142_090__s1,0.0
58_142_098__s1,0.0
58_153_011__s1,0.0
58_153_124__s1,0.0
58_153_166__s1,0.0
58_154_033__s1,0.0
58_154_072__s1,0.0
58_165_173__s1,0.0
58_166_129__s1,0.0
58_177_020__s1,0.0
58_177_080__s1,0.0
58_177_107__s1,0.0
58_178_075__s1,0.0
58_178_084__s1,0.0
58_178_116__s1,0.0
58_178_133__s1,0.0
58_178_137__s1,0.0
58_189_053__s1,0.0
58_190_010__s1,0.0
58_190_087__s1,0.0
58_190_106__s1,0.0
02_105_037__s1,0.0
02_105_054__s1,0.0
02_105_100__s1,0.0
02_106_001__s1,0.0
02_106_044__s1,0.0
02_118_087__s1,0.0
02_118_188__s1,0.0
02_129_006__s1,0.0
02_129_030__s1,0.0
02_129_062__s1,0.0
02_129_097__s1,0.0
02_142_098__s1,0.0
02_142_117__s1,1.0
02_153_025__s1,0.0
02_153_028__s1,0.0
02_153_126__s1,0.0
02_153_160__s1,1.0
02_153_192__s1,1.0
02_154_026__s1,0.0
02_165_044__s1,0.0
02_165_121__s1,0.0
02_165_158__s1,0.0
02_177_065__s1,0.0
02_177_178__s1,1.0
02_177_183__s1,0.0
02_177_190__s1,0.0
02_178_122__s1,0.0
02_178_125__s1,0.0
02_178_136__s1,0.0
02_178_163__s1,0.0
02_189_052__s1,0.0
02_189_071__s1,0.0
02_190_029__s1,1.0
02_190_054__s1,0.0
77_105_045__s1,0.0
77_105_168__s1,0.0
77_105_184__s1,0.0
77_106_031__s1,0.0
77_117_166__s1,0.0
77_118_035__s1,0.0
77_118_037__s1,0.0
77_118_135__s1,1.0
77_118_163__s1,0.0
77_129_032__s1,0.0
77_129_082__s1,0.0
77_129_115__s1,0.0
77_129_137__s1,0.0
77_129_161__s1,0.0
77_129_177__s1,0.0
77_130_007__s1,0.0
77_130_057__s1,0.0
77_130_099__s1,0.0
77_141_027__s1,0.0
77_141_039__s1,0.0
77_141_058__s1,0.0
77_141_066__s1,0.0
77_141_161__s1,0.0
77_153_027__s1,0.0
77_153_152__s1,0.0
77_153_161__s1,0.0
77_154_058__s1,0.0
77_154_106__s1,0.0
77_166_013__s1,0.0
77_177_003__s1,0.0
77_177_162__s1,0.0
77_178_076__s1,0.0
77_190_061__s1,0.0
80_105_004__s1,0.0
80_105_149__s1,0.0
80_105_174__s1,0.0
80_106_048__s1,0.0
80_106_140__s1,0.0
80_106_150__s1,0.0
80_117_159__s1,0.0
80_118_015__s1,0.0
80_118_056__s1,0.0
80_118_072__s1,0.0
80_118_136__s1,0.0
80_118_174__s1,0.0
80_129_128__s1,0.0
80_129_139__s1,0.0
80_129_157__s1,0.0
80_130_043__s1,0.0
80_141_085__s1,0.0
80_141_171__s1,0.0
80_142_187__s1,0.0
80_153_006__s1,0.0
80_153_090__s1,0.0
80_154_011__s1,0.0
80_154_039__s1,0.0
80_165_070__s1,0.0
80_165_097__s1,0.0
80_165_117__s1,0.0
80_165_130__s1,0.0
80_166_010__s1,0.0
80_166_031__s1,0.0
80_166_119__s1,0.0
80_166_161__s1,0.0
80_177_012__s1,0.0
80_177_064__s1,0.0
80_177_095__s1,0.0
80_177_110__s1,1.0
80_177_123__s1,0.0
80_177_131__s1,1.0
80_177_140__s1,0.0
80_177_160__s1,1.0
80_178_095__s1,0.0
80_178_102__s1,0.0
80_178_173__s1,0.0
80_189_051__s1,0.0
80_189_093__s1,0.0
80_189_185__s1,0.0
80_190_106__s1,0.0
14_105_137__s1,0.0
14_105_180__s1,0.0
14_106_099__s1,0.0
14_117_054__s1,0.0
14_117_147__s1,0.0
14_117_192__s1,1.0
14_118_041__s1,0.0
14_118_091__s1,0.0
14_118_173__s1,0.0
14_129_048__s1,0.0
14_129_086__s1,0.0
14_129_170__s1,0.0
14_130_011__s1,0.0
14_141_045__s1,0.0
14_141_129__s1,0.0
14_142_072__s1,0.0
14_142_109__s1,0.0
14_142_121__s1,1.0
14_142_173__s1,0.0
14_153_048__s1,1.0
14_153_099__s1,0.0
14_154_071__s1,0.0
14_154_113__s1,0.0
14_154_152__s1,0.0
14_165_002__s1,0.0
14_165_029__s1,0.0
14_165_084__s1,0.0
14_165_108__s1,0.0
14_165_147__s1,0.0
14_166_014__s1,0.0
14_166_018__s1,0.0
14_166_122__s1,0.0
14_177_019__s1,0.0
14_178_010__s1,0.0
14_178_020__s1,0.0
14_178_059__s1,0.0
14_178_136__s1,0.0
14_178_139__s1,0.0
14_178_163__s1,0.0
14_190_048__s1,1.0
14_190_099__s1,1.0
14_190_101__s1,0.0
14_190_133__s1,0.0
82_105_085__s1,0.0
82_106_002__s1,1.0
82_106_004__s1,1.0
82_106_007__s1,0.0
82_106_031__s1,1.0
82_106_052__s1,1.0
82_106_117__s1,1.0
82_106_127__s1,0.0
82_106_161__s1,1.0
82_106_173__s1,0.0
82_106_180__s1,1.0
82_106_187__s1,1.0
82_117_048__s1,0.0
82_117_057__s1,0.0
82_117_145__s1,0.0
82_117_162__s1,1.0
82_118_071__s1,0.0
82_118_104__s1,0.0
82_118_146__s1,0.0
82_118_151__s1,0.0
82_129_014__s1,0.0
82_129_023__s1,0.0
82_129_096__s1,0.0
82_129_100__s1,0.0
82_129_126__s1,1.0
82_129_171__s1,0.0
82_130_051__s1,0.0
82_130_116__s1,1.0
82_130_143__s1,0.0
82_141_145__s1,0.0
82_142_082__s1,0.0
82_142_151__s1,0.0
82_142_161__s1,0.0
82_142_179__s1,0.0
82_153_005__s1,0.0
82_153_078__s1,0.0
82_153_097__s1,1.0
82_153_118__s1,0.0
82_153_147__s1,0.0
82_153_160__s1,0.0
82_153_176__s1,0.0
82_154_104__s1,0.0
82_154_124__s1,0.0
82_165_152__s1,0.0
82_165_172__s1,0.0
82_166_006__s1,0.0
82_166_015__s1,0.0
82_166_044__s1,0.0
82_166_103__s1,0.0
82_166_109__s1,0.0
82_166_150__s1,0.0
82_166_169__s1,0.0
82_177_011__s1,0.0
82_177_060__s1,1.0
82_177_062__s1,0.0
82_177_078__s1,0.0
82_177_082__s1,0.0
82_177_090__s1,1.0
82_177_134__s1,1.0
82_177_192__s1,0.0
82_178_059__s1,0.0
82_178_108__s1,0.0
82_189_064__s1,0.0
82_189_092__s1,0.0
82_189_123__s1,0.0
82_189_136__s1,0.0
82_189_180__s1,0.0
82_189_186__s1,0.0
82_190_130__s1,0.0
82_190_191__s1,1.0
07_105_059__s1,0.0
07_105_106__s1,0.0
07_105_119__s1,0.0
07_117_085__s1,0.0
07_117_145__s1,0.0
07_117_178__s1,1.0
07_117_192__s1,0.0
07_118_014__s1,0.0
07_118_094__s1,0.0
07_118_112__s1,0.0
07_118_192__s1,0.0
07_129_028__s1,0.0
07_129_110__s1,0.0
07_129_180__s1,0.0
07_130_094__s1,0.0
07_141_002__s1,0.0
07_141_119__s1,0.0
07_142_008__s1,0.0
07_142_054__s1,0.0
07_142_082__s1,0.0
07_153_089__s1,0.0
07_153_098__s1,0.0
07_153_115__s1,0.0
07_153_141__s1,0.0
07_154_118__s1,0.0
07_154_128__s1,0.0
07_154_134__s1,0.0
07_165_038__s1,0.0
07_165_061__s1,0.0
07_165_084__s1,0.0
07_165_090__s1,0.0
07_165_136__s1,0.0
07_165_153__s1,0.0
07_177_093__s1,1.0
07_177_164__s1,0.0
07_178_104__s1,0.0
07_178_139__s1,0.0
07_178_146__s1,0.0
07_189_086__s1,0.0
07_189_118__s1,0.0
07_189_171__s1,1.0
07_190_038__s1,0.0
07_190_055__s1,0.0
07_190_092__s1,0.0
07_190_151__s1,1.0
11_105_053__s1,0.0
11_105_066__s1,0.0
11_106_092__s1,0.0
11_106_162__s1,0.0
11_106_167__s1,0.0
11_118_017__s1,0.0
11_118_027__s1,0.0
11_118_030__s1,1.0
11_129_128__s1,0.0
11_129_146__s1,0.0
11_129_171__s1,0.0
11_130_007__s1,0.0
11_130_116__s1,0.0
11_130_164__s1,0.0
11_141_002__s1,1.0
11_141_029__s1,0.0
11_141_088__s1,0.0
11_141_145__s1,0.0
11_142_077__s1,0.0
11_142_083__s1,0.0
11_153_134__s1,0.0
11_153_157__s1,0.0
11_154_034__s1,0.0
11_154_073__s1,0.0
11_154_190__s1,0.0
11_165_006__s1,0.0
11_165_049__s1,0.0
11_165_089__s1,0.0
11_165_096__s1,0.0
11_165_184__s1,0.0
11_166_067__s1,0.0
11_166_135__s1,0.0
11_177_042__s1,1.0
11_177_094__s1,0.0
11_178_059__s1,0.0
11_178_070__s1,0.0
11_178_076__s1,0.0
11_178_085__s1,0.0
11_178_112__s1,0.0
11_178_176__s1,0.0
11_189_003__s1,0.0
11_189_024__s1,0.0
11_190_005__s1,0.0
11_190_041__s1,0.0
11_190_164__s1,0.0
74_105_178__s1,0.0
74_106_097__s1,0.0
74_117_133__s1,0.0
74_118_079__s1,0.0
74_118_096__s1,0.0
74_118_097__s1,0.0
74_118_151__s1,0.0
74_129_143__s1,0.0
74_130_009__s1,0.0
74_130_022__s1,0.0
74_130_159__s1,0.0
74_141_006__s1,0.0
74_141_009__s1,0.0
74_142_054__s1,0.0
74_142_134__s1,0.0
74_153_008__s1,0.0
74_153_165__s1,0.0
74_154_030__s1,0.0
74_154_148__s1,0.0
74_165_024__s1,0.0
74_165_030__s1,0.0
74_165_066__s1,0.0
74_165_085__s1,0.0
74_166_106__s1,0.0
74_166_149__s1,0.0
74_177_005__s1,0.0
74_177_022__s1,0.0
74_177_185__s1,0.0
74_178_021__s1,0.0
74_178_030__s1,0.0
74_189_082__s1,0.0
74_190_047__s1,1.0
74_190_154__s1,0.0
47_105_098__s1,0.0
47_105_138__s1,0.0
47_105_139__s1,0.0
47_105_184__s1,0.0
47_106_107__s1,0.0
47_106_145__s1,0.0
47_106_173__s1,0.0
47_106_188__s1,0.0
47_117_020__s1,1.0
47_117_054__s1,0.0
47_117_161__s1,0.0
47_118_093__s1,0.0
47_129_024__s1,0.0
47_129_031__s1,0.0
47_129_034__s1,0.0
47_129_149__s1,0.0
47_129_158__s1,0.0
47_129_180__s1,0.0
47_129_190__s1,0.0
47_130_061__s1,0.0
47_130_063__s1,0.0
47_141_032__s1,0.0
47_141_058__s1,0.0
47_141_180__s1,0.0
47_141_189__s1,0.0
47_142_064__s1,0.0
47_153_100__s1,0.0
47_153_156__s1,0.0
47_165_091__s1,0.0
47_165_142__s1,0.0
47_165_162__s1,0.0
47_165_186__s1,0.0
47_166_033__s1,0.0
47_166_090__s1,0.0
47_177_006__s1,0.0
47_177_035__s1,1.0
47_177_061__s1,0.0
47_177_092__s1,0.0
47_177_138__s1,0.0
47_189_033__s1,0.0
47_189_173__s1,0.0
47_189_177__s1,0.0
47_190_021__s1,0.0
47_190_065__s1,0.0
47_190_086__s1,1.0
47_190_110__s1,0.0
47_190_184__s1,0.0
26_105_086__s1,0.0
26_106_157__s1,1.0
26_117_020__s1,0.0
26_129_034__s1,0.0
26_130_097__s1,0.0
26_141_082__s1,0.0
26_141_096__s1,0.0
26_142_039__s1,0.0
26_142_045__s1,0.0
26_142_098__s1,0.0
26_153_020__s1,0.0
26_153_036__s1,0.0
26_154_064__s1,0.0
26_165_080__s1,0.0
26_166_171__s1,0.0
26_166_192__s1,0.0
26_177_087__s1,0.0
26_189_094__s1,0.0
26_189_151__s1,0.0
26_190_090__s1,1.0
26_190_118__s1,0.0
27_105_034__s1,0.0
27_105_077__s1,0.0
27_105_088__s1,0.0
27_105_091__s1,0.0
27_105_106__s1,0.0
27_105_171__s1,0.0
27_106_008__s1,1.0
27_106_020__s1,0.0
27_106_070__s1,1.0
27_106_075__s1,0.0
27_106_158__s1,0.0
27_117_145__s1,0.0
27_117_190__s1,0.0
27_118_088__s1,0.0
27_118_107__s1,0.0
27_118_141__s1,0.0
27_118_181__s1,0.0
27_129_028__s1,0.0
27_129_097__s1,0.0
27_129_128__s1,0.0
27_129_174__s1,0.0
27_130_186__s1,0.0
27_130_188__s1,0.0
27_141_004__s1,0.0
27_142_008__s1,0.0
27_142_143__s1,0.0
27_142_190__s1,1.0
27_142_192__s1,0.0
27_153_085__s1,0.0
27_154_086__s1,0.0
27_154_172__s1,0.0
27_165_018__s1,0.0
27_165_040__s1,0.0
27_165_046__s1,0.0
27_165_092__s1,0.0
27_165_124__s1,0.0
27_165_161__s1,0.0
27_165_174__s1,0.0
27_166_046__s1,0.0
27_166_073__s1,1.0
27_166_076__s1,0.0
27_166_120__s1,0.0
27_177_049__s1,1.0
27_177_086__s1,0.0
27_177_166__s1,0.0
27_177_189__s1,0.0
27_178_108__s1,0.0
27_178_134__s1,0.0
27_178_145__s1,0.0
27_178_152__s1,0.0
27_189_003__s1,0.0
27_189_108__s1,0.0
27_190_071__s1,0.0
27_190_106__s1,0.0
28_105_097__s1,0.0
28_106_067__s1,0.0
28_106_104__s1,0.0
28_106_156__s1,0.0
28_106_158__s1,0.0
28_106_183__s1,1.0
28_117_013__s1,0.0
28_117_108__s1,1.0
28_117_115__s1,0.0
28_117_145__s1,0.0
28_117_189__s1,0.0
28_117_192__s1,0.0
28_118_024__s1,0.0
28_118_047__s1,0.0
28_118_085__s1,0.0
28_118_095__s1,0.0
28_141_021__s1,0.0
28_141_038__s1,0.0
28_141_066__s1,0.0
28_141_068__s1,0.0
28_141_149__s1,0.0
28_142_021__s1,0.0
28_142_049__s1,0.0
28_142_050__s1,0.0
28_142_143__s1,0.0
28_153_023__s1,0.0
28_153_153__s1,0.0
28_153_185__s1,0.0
28_154_147__s1,0.0
28_165_003__s1,0.0
28_165_016__s1,0.0
28_165_043__s1,0.0
28_166_037__s1,0.0
28_166_055__s1,0.0
28_166_191__s1,0.0
28_177_013__s1,1.0
28_177_030__s1,0.0
28_177_045__s1,0.0
28_177_084__s1,0.0
28_177_085__s1,1.0
28_177_135__s1,0.0
28_177_177__s1,0.0
28_178_141__s1,0.0
28_189_079__s1,0.0
28_190_019__s1,0.0
29_105_041__s1,0.0
29_105_059__s1,0.0
29_105_192__s1,0.0
29_106_016__s1,0.0
29_117_024__s1,0.0
29_117_135__s1,0.0
29_117_143__s1,0.0
29_118_016__s1,0.0
29_118_019__s1,0.0
29_118_025__s1,0.0
29_118_028__s1,0.0
29_118_035__s1,0.0
29_118_074__s1,0.0
29_118_111__s1,0.0
29_118_134__s1,0.0
29_129_017__s1,0.0
29_141_085__s1,0.0
29_141_094__s1,0.0
29_141_124__s1,0.0
29_142_191__s1,0.0
29_153_014__s1,0.0
29_153_016__s1,0.0
29_153_033__s1,0.0
29_153_049__s1,0.0
29_153_075__s1,1.0
29_153_107__s1,0.0
29_153_110__s1,0.0
29_153_123__s1,0.0
29_153_175__s1,0.0
29_154_034__s1,0.0
29_154_067__s1,0.0
29_154_131__s1,0.0
29_154_141__s1,0.0
29_165_079__s1,0.0
29_165_168__s1,0.0
29_166_153__s1,0.0
29_166_188__s1,0.0
29_177_134__s1,0.0
29_177_171__s1,0.0
29_178_014__s1,0.0
29_178_029__s1,0.0
29_178_035__s1,0.0
29_178_084__s1,0.0
29_178_104__s1,0.0
29_190_035__s1,1.0
29_190_045__s1,0.0
29_190_151__s1,0.0
29_190_161__s1,1.0
30_105_024__s1,0.0
30_105_048__s1,0.0
30_105_102__s1,0.0
30_105_130__s1,0.0
30_105_161__s1,0.0
30_106_063__s1,0.0
30_106_066__s1,0.0
30_106_067__s1,0.0
30_117_046__s1,0.0
30_117_090__s1,0.0
30_117_110__s1,0.0
30_117_137__s1,0.0
30_117_146__s1,0.0
30_118_074__s1,0.0
30_118_146__s1,0.0
30_118_153__s1,0.0
30_129_085__s1,0.0
30_129_109__s1,0.0
30_129_142__s1,0.0
30_129_149__s1,0.0
30_130_072__s1,0.0
30_130_147__s1,0.0
30_130_152__s1,0.0
30_141_182__s1,0.0
30_142_072__s1,0.0
30_154_087__s1,0.0
30_154_138__s1,0.0
30_166_045__s1,0.0
30_166_116__s1,0.0
30_166_155__s1,0.0
30_166_165__s1,0.0
30_177_082__s1,0.0
30_177_083__s1,0.0
30_178_031__s1,0.0
30_178_127__s1,0.0
30_178_187__s1,0.0
30_178_189__s1,0.0
30_178_192__s1,0.0
30_189_066__s1,0.0
30_189_075__s1,0.0
30_189_170__s1,0.0
30_189_189__s1,0.0
03_105_098__s1,0.0
03_105_112__s1,0.0
03_106_094__s1,0.0
03_106_100__s1,1.0
03_106_124__s1,0.0
03_106_192__s1,1.0
03_117_180__s1,0.0
03_129_084__s1,0.0
03_130_126__s1,0.0
03_142_071__s1,0.0
03_142_084__s1,0.0
03_142_183__s1,0.0
03_153_135__s1,0.0
03_154_149__s1,0.0
03_165_034__s1,0.0
03_165_181__s1,0.0
03_165_187__s1,0.0
03_166_045__s1,0.0
03_177_035__s1,0.0
03_178_023__s1,0.0
03_178_112__s1,0.0
03_178_125__s1,0.0
03_178_177__s1,0.0
03_189_005__s1,0.0
03_189_050__s1,0.0
03_190_043__s1,1.0
21_105_006__s1,0.0
21_105_130__s1,0.0
21_105_151__s1,0.0
21_105_160__s1,0.0
21_106_012__s1,1.0
21_106_024__s1,0.0
21_106_113__s1,0.0
21_106_126__s1,0.0
21_106_144__s1,0.0
21_117_140__s1,0.0
21_118_059__s1,0.0
21_118_140__s1,0.0
21_129_053__s1,0.0
21_129_063__s1,0.0
21_129_156__s1,0.0
21_129_159__s1,0.0
21_129_187__s1,0.0
21_141_004__s1,0.0
21_141_020__s1,0.0
21_141_146__s1,0.0
21_142_001__s1,0.0
21_142_084__s1,1.0
21_153_015__s1,0.0
21_153_181__s1,0.0
21_154_108__s1,0.0
21_154_112__s1,0.0
21_154_126__s1,0.0
21_154_170__s1,0.0
21_165_044__s1,0.0
21_165_055__s1,0.0
21_165_107__s1,0.0
21_165_147__s1,0.0
21_165_154__s1,0.0
21_166_040__s1,0.0
21_166_138__s1,0.0
21_166_141__s1,0.0
21_166_158__s1,0.0
21_177_089__s1,0.0
21_177_101__s1,1.0
21_177_152__s1,0.0
21_178_027__s1,0.0
21_178_059__s1,0.0
21_178_067__s1,0.0
21_178_114__s1,0.0
21_178_184__s1,0.0
21_189_161__s1,0.0
21_189_178__s1,0.0
21_189_189__s1,0.0
21_190_034__s1,0.0
21_190_107__s1,0.0
01_105_107__s1,0.0
01_105_122__s1,0.0
01_105_149__s1,0.0
01_105_171__s1,0.0
01_106_009__s1,0.0
01_106_052__s1,0.0
01_106_053__s1,0.0
01_106_107__s1,0.0
01_106_129__s1,0.0
01_117_046__s1,0.0
01_117_092__s1,0.0
01_117_109__s1,0.0
01_117_180__s1,0.0
01_117_184__s1,0.0
01_117_189__s1,0.0
01_129_005__s1,0.0
01_129_113__s1,0.0
01_130_012__s1,0.0
01_141_036__s1,0.0
01_141_130__s1,0.0
01_141_181__s1,0.0
01_141_183__s1,0.0
01_153_009__s1,0.0
01_153_023__s1,0.0
01_153_136__s1,1.0
01_153_153__s1,0.0
01_154_178__s1,0.0
01_165_088__s1,0.0
01_177_040__s1,0.0
01_177_118__s1,1.0
01_178_068__s1,0.0
01_178_174__s1,0.0
01_189_025__s1,0.0
01_189_078__s1,0.0
01_189_094__s1,0.0
79_105_024__s1,0.0
79_106_129__s1,0.0
79_106_155__s1,0.0
79_117_033__s1,0.0
79_117_088__s1,0.0
79_117_109__s1,0.0
79_117_177__s1,0.0
79_117_184__s1,0.0
79_118_162__s1,0.0
79_129_142__s1,0.0
79_130_030__s1,0.0
79_141_010__s1,0.0
79_141_018__s1,0.0
79_141_107__s1,0.0
79_141_119__s1,0.0
79_141_152__s1,0.0
79_141_172__s1,0.0
79_142_002__s1,0.0
79_142_067__s1,0.0
79_142_153__s1,0.0
79_153_023__s1,0.0
79_153_027__s1,0.0
79_153_050__s1,0.0
79_153_075__s1,0.0
79_153_093__s1,0.0
79_153_152__s1,0.0
79_153_175__s1,0.0
79_153_178__s1,0.0
79_154_150__s1,0.0
79_154_182__s1,0.0
79_165_080__s1,0.0
79_165_095__s1,0.0
79_165_096__s1,0.0
79_165_176__s1,0.0
79_166_001__s1,0.0
79_166_022__s1,0.0
79_177_056__s1,0.0
79_177_091__s1,0.0
79_178_003__s1,1.0
79_178_023__s1,0.0
79_178_024__s1,0.0
79_178_053__s1,0.0
79_178_061__s1,0.0
79_178_132__s1,0.0
79_178_155__s1,0.0
79_189_014__s1,0.0
79_189_176__s1,0.0
79_190_129__s1,0.0
22_105_032__s1,0.0
22_106_029__s1,0.0
22_106_072__s1,0.0
22_106_109__s1,1.0
22_106_169__s1,0.0
22_106_170__s1,0.0
22_117_176__s1,0.0
22_129_114__s1,0.0
22_129_117__s1,0.0
22_129_135__s1,0.0
22_129_176__s1,0.0
22_130_140__s1,0.0
22_130_141__s1,1.0
22_141_137__s1,0.0
22_142_025__s1,0.0
22_142_099__s1,1.0
22_142_161__s1,1.0
22_142_182__s1,0.0
22_153_010__s1,0.0
22_153_030__s1,0.0
22_153_142__s1,0.0
22_153_146__s1,0.0
22_153_167__s1,0.0
22_153_175__s1,1.0
22_154_020__s1,0.0
22_154_157__s1,0.0
22_165_023__s1,0.0
22_165_037__s1,0.0
22_165_053__s1,0.0
22_166_017__s1,0.0
22_166_041__s1,0.0
22_166_044__s1,0.0
22_166_080__s1,0.0
22_177_010__s1,1.0
22_177_032__s1,1.0
22_177_039__s1,1.0
22_178_001__s1,0.0
22_178_041__s1,0.0
22_178_088__s1,0.0
22_178_130__s1,0.0
22_189_054__s1,0.0
22_189_129__s1,0.0
22_189_166__s1,0.0
22_189_178__s1,0.0
22_190_148__s1,1.0
88_105_144__s1,0.0
88_106_051__s1,0.0
88_106_104__s1,0.0
88_106_128__s1,1.0
88_106_142__s1,0.0
88_106_152__s1,1.0
88_117_135__s1,0.0
88_117_161__s1,0.0
88_117_166__s1,0.0
88_117_187__s1,0.0
88_118_003__s1,0.0
88_118_027__s1,0.0
88_118_056__s1,0.0
88_118_062__s1,0.0
88_118_126__s1,0.0
88_129_076__s1,0.0
88_129_124__s1,0.0
88_129_138__s1,0.0
88_129_179__s1,0.0
88_130_147__s1,1.0
88_141_039__s1,0.0
88_141_058__s1,0.0
88_141_121__s1,0.0
88_142_015__s1,0.0
88_142_018__s1,0.0
88_153_022__s1,1.0
88_153_114__s1,1.0
88_153_175__s1,0.0
88_153_192__s1,0.0
88_154_015__s1,0.0
88_154_017__s1,0.0
88_154_053__s1,0.0
88_154_057__s1,0.0
88_154_111__s1,0.0
88_154_144__s1,0.0
88_165_048__s1,0.0
88_165_052__s1,0.0
88_165_093__s1,0.0
88_166_018__s1,0.0
88_166_052__s1,0.0
88_166_083__s1,1.0
88_166_153__s1,0.0
88_189_006__s1,0.0
88_189_037__s1,0.0
88_189_053__s1,0.0
88_189_157__s1,0.0
88_189_161__s1,0.0
88_190_037__s1,0.0
88_190_060__s1,1.0
88_190_061__s1,0.0
88_190_095__s1,0.0
88_190_101__s1,0.0
88_190_173__s1,1.0
23_105_083__s1,0.0
23_105_110__s1,0.0
23_105_139__s1,0.0
23_106_008__s1,0.0
23_106_009__s1,0.0
23_106_013__s1,0.0
23_106_090__s1,0.0
